/* DATA DESCRIPTION:
Citation:	Llorente, Mireia; Rovira, Pere; Merino, Agustín; Rubio, Agustín; Turrión, MaBelén; Badía, David; Romanya, Joan; González, Jordi Cortina José Antonio (2018): Physical and chemical characteristics of soil horizons from the CARBOSOL Database of Spain [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.884514, 
	In: Llorente, M et al. (2018): The CARBOSOL Database: a georeferenced soil profile analytical database for Spain [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.884517
Further details:	Llorente, Mireia; Rovira, Pere; Merino, Agustín; Rubio, Agustín; Turrión, MaBelén; Badía, David; Romanya, Joan; González, Jordi Cortina José Antonio (2018): Further information to the CARBOSOL Database of Spain [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.884515
Coverage:	MEDIAN LATITUDE: 40.597643 * MEDIAN LONGITUDE: -3.267823 * SOUTH-BOUND LATITUDE: 36.032343 * WEST-BOUND LONGITUDE: -9.104709 * NORTH-BOUND LATITUDE: 43.733352 * EAST-BOUND LONGITUDE: 4.060389
	MINIMUM DEPTH, sediment/rock: 0.005 m * MAXIMUM DEPTH, sediment/rock: 5.300 m
Event(s):	CARBOSOL_DB (CARBOSOL Database Spain) * LATITUDE: 40.308250 * LONGITUDE: -3.732393 * METHOD/DEVICE: Soil profile (SOIL)
Parameter(s):	Province (Province) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Location (Location) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	LATITUDE (Latitude) * GEOCODE * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	LONGITUDE (Longitude) * GEOCODE * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	UTM Easting, Universal Transverse Mercator [m] (UTM east) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	UTM Northing, Universal Transverse Mercator [m] (UTM north) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Sample ID (Sample ID) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Unique identification number of horizon
	Sample ID (Sample ID) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Unique identification number of profile
	Horizon (Horizon) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Horizon name in the original reference
	Position (Position) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Horizon position in the soil profile
	Position (Position) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Horizon relative position in the soil profile
	Depth, top/min [m] (Depth top) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Depth, bottom/max [m] (Depth bot) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	DEPTH, sediment/rock [m] (Depth sed) * GEOCODE * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Thickness [m] (Thick) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Color code HLS-system (Color HLS) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Density [g/cm**3] (Density) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Lithogenic material [%] (Litho) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Coarse material
	Sand [%] (Sand) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Silt [%] (Silt) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Clay minerals [%] (Clay min) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Organic matter [%] (OM) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Carbon, organic, total [%] (TOC) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	pH (pH) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Carbonates [%] (Carb) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Carbon/Nitrogen ratio (C/N) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Nitrogen, total [mg/kg] (TN) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Phosphorus [mg/kg] (P) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Potassium [mg/kg] (K) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Calcium [mg/kg] (Ca) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Magnesium [mg/kg] (Mg) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Sodium [mg/kg] (Na) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Cation exchange capacity [cmol/kg] (CEC) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Conductivity, electrical [mS/m] (EC) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Gypsum [%] (Gp) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	503563 data points
*/
Province	Location	Latitude	Longitude	UTM east [m]	UTM north [m]	Sample ID (Unique identification number ...)	Sample ID (Unique identification number ...)	Horizon (Horizon name in the original ...)	Position (Horizon position in the soil ...)	Position (Horizon relative position in ...)	Depth top [m]	Depth bot [m]	Depth sed [m]	Thick [m]	Color HLS	Density [g/cm**3]	Litho [%] (Coarse material)	Sand [%]	Silt [%]	Clay min [%]	OM [%]	TOC [%]	pH	Carb [%]	C/N	TN [mg/kg]	P [mg/kg]	K [mg/kg]	Ca [mg/kg]	Mg [mg/kg]	Na [mg/kg]	CEC [cmol/kg]	EC [mS/m]	Gp [%]
GUADALAJARA	CONDEMIOS DE ABAJO	41.1924	-3.1000	491614	4560119	3667	1152	Bw/R	4	final position	0.45	1.20	0.825	0.75			76.32	42.0	43.0	15.0	2.35	1.37	4.80										3	
GUADALAJARA	CASTILBLANCO DE HENARES	40.9757	-2.9500	504207	4536062	3668	1153	Ae	1	initial position	0.00	0.06	0.030	0.06			11.29	38.0	39.5	22.5	3.04	1.77	5.90		11.17	1582	3.40	200.00					7	
GUADALAJARA	CASTILBLANCO DE HENARES	40.9757	-2.9500	504207	4536062	3669	1153	A	2	medium position	0.06	0.20	0.130	0.14			5.55	37.0	34.0	29.0	1.15	0.67	5.50										4	
GUADALAJARA	CASTILBLANCO DE HENARES	40.9757	-2.9500	504207	4536062	3670	1153	Bt	3	medium position	0.20	0.70	0.450	0.50			3.96	25.0	37.5	37.5	0.52	0.30	5.70										4	
GUADALAJARA	CASTILBLANCO DE HENARES	40.9757	-2.9500	504207	4536062	3671	1153	Bt/C	4	final position	0.70	1.20	0.950	0.50			7.95	27.5	27.5	45.0	0.42	0.24	5.00										9	
GUADALAJARA	PADILLA DE HITA	40.8537	-2.9694	502575	4522512	3672	1154	A	1	initial position	0.00	0.25	0.125	0.25			0.86	12.5	35.5	52.0	0.97	0.56	7.70										11	
GUADALAJARA	PADILLA DE HITA	40.8537	-2.9694	502575	4522512	3673	1154	Ak	2	medium position	0.25	0.45	0.350	0.20			5.02	12.5	39.5	48.0	0.27	0.16	8.20										11	
GUADALAJARA	PADILLA DE HITA	40.8537	-2.9694	502575	4522512	3674	1154	C	3	final position	0.45	1.25	0.850	0.80			8.25	15.0	38.0	47.0	0.23	0.13	8.40										11	
GUADALAJARA	CANTALOJAS	41.2507	-3.3334	472071	4566644	3675	1155	A	1	initial position	0.00	0.10	0.050	0.10			45.27	35.0	47.0	18.0	3.19	1.85	5.70										4	
GUADALAJARA	CANTALOJAS	41.2507	-3.3334	472071	4566644	3676	1155	Bw	2	medium position	0.10	0.30	0.200	0.20			59.65	31.5	48.5	20.0	2.91	1.69	5.80										3	
GUADALAJARA	CANTALOJAS	41.2507	-3.3334	472071	4566644	3677	1155	C1	3	medium position	0.30	0.60	0.450	0.30			44.92	37.0	50.0	13.0	0.91	0.53	6.20										2	
GUADALAJARA	CANTALOJAS	41.2507	-3.3334	472071	4566644	3678	1155	C2	4	final position	0.60	1.20	0.900	0.60			64.39	53.0	37.0	10.0	0.39	0.23	6.30										3	
GUADALAJARA	CASA DE UCEDA	40.8507	-3.3667	469092	4522249	3679	1156	Au1	1	initial position	0.00	0.25	0.125	0.25			28.49	64.0	20.5	15.5	9.16	5.33	6.40										6	
GUADALAJARA	CASA DE UCEDA	40.8507	-3.3667	469092	4522249	3680	1156	Au2	2	medium position	0.25	0.45	0.350	0.20			28.77	65.0	20.0	15.0	3.83	2.23	5.40										4	
GUADALAJARA	CASA DE UCEDA	40.8507	-3.3667	469092	4522249	3681	1156	Au3	3	final position	0.45	1.25	0.850	0.80			28.16	69.0	22.5	8.5	2.56	1.49	5.30										3	
GUADALAJARA	GUADALAJARA	40.6981	-3.1611	486389	4505256	3682	1157	A	1	initial position	0.00	0.20	0.100	0.20			1.26	31.0	57.0	12.0	5.16	3.00	8.00										31	
GUADALAJARA	GUADALAJARA	40.6981	-3.1611	486389	4505256	3683	1157	Bw	2	medium position	0.20	0.80	0.500	0.60			6.26	31.0	48.0	21.0	2.85	1.66	8.50										41	
GUADALAJARA	GUADALAJARA	40.6981	-3.1611	486389	4505256	3684	1157	Bw/C	3	final position	0.80	1.25	1.025	0.45			1.18	39.0	45.0	16.0	2.40	1.40	8.40										98	
GUADALAJARA	GUADALAJARA	40.5516	-3.1654	486000	4489000	3685	1158	A	1	initial position	0.00	0.11	0.055	0.11			11.79	18.0	44.0	38.0	6.05	3.52	8.00		13.58	2590	6.80						21	
GUADALAJARA	GUADALAJARA	40.5516	-3.1654	486000	4489000	3686	1158	Bw1	2	medium position	0.11	0.22	0.165	0.11			29.44	20.0	35.0	45.0	2.74	1.59	8.00										20	
GUADALAJARA	GUADALAJARA	40.5516	-3.1654	486000	4489000	3687	1158	Bw2	3	medium position	0.22	0.50	0.360	0.28			15.11	20.0	47.0	33.0	1.94	1.13	8.10										44	
GUADALAJARA	GUADALAJARA	40.5516	-3.1654	486000	4489000	3688	1158	Bw3/C	4	final position	0.50	1.20	0.850	0.70			21.51	23.0	51.0	26.0	1.14	0.66	8.20										17	
GUADALAJARA	GUADALAJARA	40.5967	-3.1182	490000	4494000	3689	1159	Au1	1	initial position	0.00	0.20	0.100	0.20			47.00	22.5	41.5	36.0	4.30	2.50	8.00		4.31	5800	1.00						11	
GUADALAJARA	GUADALAJARA	40.5967	-3.1182	490000	4494000	3690	1159	Au2	2	medium position	0.20	0.41	0.305	0.21			42.00	22.0	45.5	32.5	1.30	0.76	8.20										11	
GUADALAJARA	GUADALAJARA	40.5967	-3.1182	490000	4494000	3691	1159	Bw/C	3	final position	0.41	1.25	0.830	0.84			57.00	22.0	37.0	41.0	0.80	0.47	8.40										9	
GUADALAJARA	HONTOBA	40.4527	-3.0472	496000	4478000	3692	1160	A	1	initial position	0.00	0.24	0.120	0.24			28.09	43.0	40.5	16.5	1.32	0.77	8.60		8.82	870	4.30						10	
GUADALAJARA	HONTOBA	40.4527	-3.0472	496000	4478000	3693	1160	Bw	2	medium position	0.24	0.41	0.325	0.17			45.21	42.5	43.5	14.0	1.16	0.67	8.60										15	
GUADALAJARA	HONTOBA	40.4527	-3.0472	496000	4478000	3694	1160	Bwk	3	medium position	0.41	0.50	0.455	0.09			41.74	40.0	45.5	14.5	0.96	0.56	8.70										18	
GUADALAJARA	HONTOBA	40.4527	-3.0472	496000	4478000	3695	1160	Bw/C	4	final position	0.50	1.20	0.850	0.70			39.96	41.0	44.0	15.0	0.62	0.36	8.20										19	
GUADALAJARA	GAJANEJOS	40.8490	-2.9051	508000	4522000	3696	1161	A	1	initial position	0.00	0.25	0.125	0.25			73.74	33.0	41.5	25.5	3.04	1.77	7.70		9.87	1790	5.60						9	
GUADALAJARA	GAJANEJOS	40.8490	-2.9051	508000	4522000	3697	1161	Bw/C	2	medium position	0.25	0.35	0.300	0.10			79.80	28.5	50.5	21.0	0.95	0.55	8.20										5	
GUADALAJARA	GAJANEJOS	40.8490	-2.9051	508000	4522000	3698	1161	C	3	final position	0.35	1.25	0.800	0.90			98.14	37.5	41.5	21.0	1.24	0.72	8.20										5	
GUADALAJARA	HUMANES	40.8674	-3.1500	487359	4524045	3699	1162	A	1	initial position	0.00	0.18	0.090	0.18			30.36	56.0	34.0	10.0	6.11	3.55	6.30										4	
GUADALAJARA	HUMANES	40.8674	-3.1500	487359	4524045	3700	1162	B	2	medium position	0.18	0.30	0.240	0.12			57.03	37.0	36.0	27.0	1.08	0.63	6.40										7	
GUADALAJARA	HUMANES	40.8674	-3.1500	487359	4524045	3701	1162	B/C	3	final position	0.30	1.25	0.775	0.95			59.61	38.0	28.0	34.0	1.30	0.76	6.00										5	
GUADALAJARA	COLMENAR DE LA SIERRA	40.8674	-3.1528	487125	4524046	3702	1163	A1er	1	initial position	0.00	0.17	0.085	0.17			25.02	28.5	41.0	30.5	2.34	1.36	8.20										24	
GUADALAJARA	COLMENAR DE LA SIERRA	40.8674	-3.1528	487125	4524046	3703	1163	A2/C	2	medium position	0.17	0.37	0.270	0.20			3.61	18.0	51.5	30.5	0.96	0.56	8.40										21	
GUADALAJARA	COLMENAR DE LA SIERRA	40.8674	-3.1528	487125	4524046	3704	1163	C	3	final position	0.37	1.25	0.810	0.88			0.81	15.0	56.0	29.0	0.86	0.50	8.60										13	
GUADALAJARA	HUMANES	40.8456	-3.1350	488620	4521626	3705	1164	Au1	1	initial position	0.00	0.10	0.050	0.10			40.00	36.2	40.5	23.3	2.47	1.44	8.30										12	
GUADALAJARA	HUMANES	40.8456	-3.1350	488620	4521626	3706	1164	A2	2	medium position	0.10	0.20	0.150	0.10			26.33	36.5	44.0	19.5	1.23	0.72	8.40										12	
GUADALAJARA	HUMANES	40.8456	-3.1350	488620	4521626	3707	1164	Bw/C	3	final position	0.20	1.25	0.725	1.05			37.48	41.2	37.1	21.7	1.19	0.69	8.50										14	
GUADALAJARA	HITA	40.8814	-3.0197	498338	4525595	3708	1165	A	1	initial position	0.00	0.15	0.075	0.15			10.98	58.0	28.0	14.0	1.19	0.69	6.90										6	
GUADALAJARA	HITA	40.8814	-3.0197	498338	4525595	3709	1165	B	2	medium position	0.15	0.35	0.250	0.20			2.55	31.0	51.0	18.0	0.46	0.27	7.00										4	
GUADALAJARA	HITA	40.8814	-3.0197	498338	4525595	3710	1165	D	3	final position	0.35	1.25	0.800	0.90			53.58	44.0	37.0	19.0	1.64	0.95	7.20										5	
GUADALAJARA	MAZARETE	41.0027	-2.1211	573916	4539431	3711	1166	A	1	initial position	0.00	0.10	0.050	0.10			38.26	62.5	26.0	11.5	3.93	2.28	6.40										12	
GUADALAJARA	MAZARETE	41.0027	-2.1211	573916	4539431	3712	1166	B	2	medium position	0.10	0.24	0.170	0.14			49.71	63.5	19.0	17.5	0.93	0.54	6.30										6	
GUADALAJARA	MAZARETE	41.0027	-2.1211	573916	4539431	3713	1166	C	3	final position	0.24	1.25	0.745	1.01			68.78	69.5	16.5	14.0	0.49	0.28	6.30										5	
GUADALAJARA	MAZARETE	40.9674	-2.2166	565916	4535431	3714	1167	A1	1	initial position	0.00	0.08	0.040	0.08			0.41	78.0	14.5	7.5	5.40	3.14	6.00										6	
GUADALAJARA	MAZARETE	40.9674	-2.2166	565916	4535431	3715	1167	A2	2	medium position	0.08	0.40	0.240	0.32			7.29	88.0	7.0	5.0	0.50	0.29	6.10										5	
GUADALAJARA	MAZARETE	40.9674	-2.2166	565916	4535431	3716	1167	Bw	3	medium position	0.40	0.67	0.535	0.27			0.73	79.5	13.0	7.5	0.24	0.14	6.20										2	
GUADALAJARA	MAZARETE	40.9674	-2.2166	565916	4535431	3717	1167	C	4	final position	0.67	1.20	0.935	0.53			10.44	72.0	21.7	6.3	0.26	0.15	6.30										23	
GUADALAJARA	LA VEREDA	41.0341	-3.3500	470578	4542596	3718	1168	Au1	1	initial position	0.00	0.02	0.010	0.02			2.94	23.0	60.5	16.5	10.40	6.05	6.10		17.28	3500	10.40						0	
GUADALAJARA	LA VEREDA	41.0341	-3.3500	470578	4542596	3719	1168	Au2	2	medium position	0.02	0.19	0.105	0.17			78.51	24.0	59.5	16.5	1.27	0.74	5.80										0	
GUADALAJARA	LA VEREDA	41.0341	-3.3500	470578	4542596	3720	1168	BtsgC	3	medium position	0.19	0.57	0.380	0.38			23.10	11.0	49.5	39.5	0.38	0.22	5.50										0	
GUADALAJARA	LA VEREDA	41.0341	-3.3500	470578	4542596	3721	1168	C/R	4	final position	0.57	1.20	0.885	0.63			0.72	8.0	61.0	31.0	0.33	0.19	5.40										0	
GUADALAJARA	OLMEDA DE COBETA	40.8194	-2.2292	565000	4519000	3722	1169	A1er	1	initial position	0.00	0.20	0.100	0.20			37.23	11.0	25.0	64.0	3.49	2.03	8.10										12	
GUADALAJARA	OLMEDA DE COBETA	40.8194	-2.2292	565000	4519000	3723	1169	A2	2	medium position	0.20	0.50	0.350	0.30			10.30	36.0	11.0	53.0	0.90	0.52	8.50										13	
GUADALAJARA	OLMEDA DE COBETA	40.8194	-2.2292	565000	4519000	3724	1169	C	3	final position	0.50	1.25	0.875	0.75			4.19	19.0	30.5	50.5	0.22	0.13	8.50										14	
GUADALAJARA	OLMEDA DE COBETA	40.8467	-2.2170	566000	4522033	3725	1170	A1er	1	initial position	0.00	0.27	0.135	0.27			57.33	16.0	55.0	29.0	1.31	0.76	8.40										8	
GUADALAJARA	OLMEDA DE COBETA	40.8467	-2.2170	566000	4522033	3726	1170	A2	2	medium position	0.27	0.51	0.390	0.24			29.47	17.5	54.5	28.0	1.14	0.66	8.50										9	
GUADALAJARA	OLMEDA DE COBETA	40.8467	-2.2170	566000	4522033	3727	1170	C	3	medium position	0.51	0.74	0.625	0.23			48.64	30.5	42.0	27.5	0.81	0.47	8.70										11	
GUADALAJARA	OLMEDA DE COBETA	40.8467	-2.2170	566000	4522033	3728	1170	C	4	final position	0.74	1.20	0.970	0.46			53.73	37.0	35.5	27.5	0.80	0.47	8.70										10	
GUADALAJARA	OLMEDA DE COBETA	40.8175	-2.2194	565827	4518793	3729	1171	A1	1	initial position	0.00	0.20	0.100	0.20			65.27	11.0	41.0	48.0	6.89	4.01	7.80										14	
GUADALAJARA	OLMEDA DE COBETA	40.8175	-2.2194	565827	4518793	3730	1171	A2	2	medium position	0.20	0.51	0.355	0.31			70.67	21.0	42.0	37.0	2.85	1.66	8.20										14	
GUADALAJARA	OLMEDA DE COBETA	40.8175	-2.2194	565827	4518793	3731	1171	C	3	final position	0.51	1.25	0.880	0.74			74.85	38.0	33.0	29.0	1.15	0.67	8.40										12	
GUADALAJARA	OCENTEJO	40.8007	-2.3666	553428	4516827	3732	1172	A1	1	initial position	0.00	0.15	0.075	0.15			31.40	37.0	38.0	25.0	2.44	1.42	8.30										10	
GUADALAJARA	OCENTEJO	40.8007	-2.3666	553428	4516827	3733	1172	A2	2	medium position	0.15	0.45	0.300	0.30			28.80	41.0	31.0	28.0	2.04	1.19	8.50										10	
GUADALAJARA	OCENTEJO	40.8007	-2.3666	553428	4516827	3734	1172	Bw	3	medium position	0.45	0.80	0.625	0.35			28.60	43.0	26.0	31.0	2.47	1.44	8.50										10	
GUADALAJARA	OCENTEJO	40.8007	-2.3666	553428	4516827	3735	1172	R	4	final position	0.80	1.20	1.000	0.40			100.00				0.00	0.00											0	
GUADALAJARA	OCENTEJO	40.7674	-2.4166	549234	4513097	3736	1173	A	1	initial position	0.00	0.06	0.030	0.06			20.01	54.0	44.0	2.0	0.87	0.51	6.10										3	
GUADALAJARA	OCENTEJO	40.7674	-2.4166	549234	4513097	3737	1173	E	2	medium position	0.06	0.20	0.130	0.14			20.61	64.0	32.0	4.0	0.69	0.40	5.70										2	
GUADALAJARA	OCENTEJO	40.7674	-2.4166	549234	4513097	3738	1173	E/B	3	medium position	0.20	0.27	0.235	0.07			12.91	68.0	21.0	11.0	0.45	0.26	5.90										2	
GUADALAJARA	OCENTEJO	40.7674	-2.4166	549234	4513097	3739	1173	Bts	4	final position	0.27	1.20	0.735	0.93			25.84	35.0	30.0	35.0	0.63	0.37	7.10										5	
GUADALAJARA	MIRALRIO	40.9031	-2.9169	507000	4528000	3740	1174	A1/D	1	initial position	0.00	0.23	0.115	0.23			37.20	35.5	32.5	32.0	4.74	2.76	8.10										15	
GUADALAJARA	MIRALRIO	40.9031	-2.9169	507000	4528000	3741	1174	A2	2	medium position	0.23	0.49	0.360	0.26			16.31	58.0	22.5	19.5	1.22	0.71	8.40										12	
GUADALAJARA	MIRALRIO	40.9031	-2.9169	507000	4528000	3742	1174	C/Ca	3	final position	0.49	1.25	0.870	0.76			38.68	62.0	22.5	15.5	0.80	0.47	8.50										12	
GUADALAJARA	MATARRUBIA	40.8481	-3.3167	473307	4521943	3743	1175	A	1	initial position	0.00	0.15	0.075	0.15			14.55	34.0	56.0	10.0	1.04	0.60	5.60										3	
GUADALAJARA	MATARRUBIA	40.8481	-3.3167	473307	4521943	3744	1175	B	2	medium position	0.15	0.43	0.290	0.28			15.57	37.0	38.0	25.0	0.43	0.25	5.30										1	
GUADALAJARA	MATARRUBIA	40.8481	-3.3167	473307	4521943	3745	1175	Bg/C	3	final position	0.43	1.25	0.840	0.82			20.95	43.0	30.0	27.0	0.22	0.13	5.10										2	
GUADALAJARA	LORANCA DE TAJUNA	40.4166	-3.0943	492000	4474000	3746	1176	A	1	initial position	0.00	0.10	0.050	0.10			65.30	37.0	46.0	17.0	17.54	10.20	7.20										17	
GUADALAJARA	LORANCA DE TAJUNA	40.4166	-3.0943	492000	4474000	3747	1176	Bw	2	medium position	0.10	0.40	0.250	0.30			68.70	25.0	45.0	30.0	5.13	2.98	8.20										13	
GUADALAJARA	LORANCA DE TAJUNA	40.4166	-3.0943	492000	4474000	3748	1176	Bw	3	medium position	0.40	0.70	0.550	0.30			75.60	26.0	39.0	35.0	2.21	1.28	8.40										14	
GUADALAJARA	LORANCA DE TAJUNA	40.4166	-3.0943	492000	4474000	3749	1176	Bw/C	4	final position	0.70	1.20	0.950	0.50			76.80	26.0	43.0	31.0	1.77	1.03	8.40										12	
GUADALAJARA	CASPUENAS	40.8492	-2.9644	503000	4522016	3750	1177	A	1	initial position	0.00	0.12	0.060	0.12			16.03	19.0	43.8	37.2	2.82	1.64	7.80		7.35	2230	1.00						12	
GUADALAJARA	CASPUENAS	40.8492	-2.9644	503000	4522016	3751	1177	Bw	2	medium position	0.12	0.30	0.210	0.18			30.85	16.6	43.9	39.5	1.87	1.09	8.00										11	
GUADALAJARA	CASPUENAS	40.8492	-2.9644	503000	4522016	3752	1177	Bw/C	3	medium position	0.30	0.63	0.465	0.33			26.11	24.4	49.2	26.4	0.94	0.55	8.20										11	
GUADALAJARA	CASPUENAS	40.8492	-2.9644	503000	4522016	3753	1177	C	4	final position	0.63	1.20	0.915	0.57			35.66	19.6	56.3	24.1	0.28	0.16	8.40										10	
GUADALAJARA	PASTRANA	40.4007	-2.8833	509901	4472239	3754	1178	A	1	initial position	0.00	0.45	0.225	0.45			3.86	29.0	41.0	30.0	0.94	0.55	8.20										39	
GUADALAJARA	PASTRANA	40.4007	-2.8833	509901	4472239	3755	1178	AB	2	medium position	0.45	0.75	0.600	0.30			8.64	36.0	50.0	14.0	0.56	0.33	8.00										197	
GUADALAJARA	PASTRANA	40.4007	-2.8833	509901	4472239	3756	1178	B	3	medium position	0.75	1.00	0.875	0.25			14.07	34.0	46.0	20.0	0.35	0.20	7.90										184	
GUADALAJARA	PASTRANA	40.4007	-2.8833	509901	4472239	3757	1178	C	4	final position	1.00	1.20	1.100	0.20			10.09	39.0	33.0	28.0	0.41	0.24	8.00										197	
GUADALAJARA	PASTRANA	40.3674	-2.0944	576887	4468925	3758	1179	A1	1	initial position	0.00	0.05	0.025	0.05			18.93	49.0	38.0	13.0	1.12	0.65	7.60										167	
GUADALAJARA	PASTRANA	40.3674	-2.0944	576887	4468925	3759	1179	A2/C	2	medium position	0.05	0.65	0.350	0.60			42.39	55.0	37.0	8.0	0.71	0.41	7.90										178	
GUADALAJARA	PASTRANA	40.3674	-2.0944	576887	4468925	3760	1179	C	3	final position	0.65	1.25	0.950	0.60			25.93	53.0	40.0	7.0	0.62	0.36	8.00										158	
GUADALAJARA	PASTRANA	40.4231	-2.8528	512489	4474730	3761	1180	A	1	initial position	0.00	0.08	0.040	0.08			1.70	34.0	37.0	29.0	12.79	7.44	8.10										101	
GUADALAJARA	PASTRANA	40.4231	-2.8528	512489	4474730	3762	1180	D1	2	medium position	0.08	0.20	0.140	0.12			0.56	33.0	51.0	16.0	13.92	8.09	7.90										28	
GUADALAJARA	PASTRANA	40.4231	-2.8528	512489	4474730	3763	1180	D2	3	final position	0.20	1.25	0.725	1.05			8.24	59.0	31.0	10.0	3.50	2.03	7.80										28	
GUADALAJARA	PENALEN	40.6674	-2.1194	574432	4502206	3764	1181	A	1	initial position	0.00	0.19	0.095	0.19			1.01	65.0	19.0	16.0	2.79	1.62	7.50										8	
GUADALAJARA	PENALEN	40.6674	-2.1194	574432	4502206	3765	1181	C	2	final position	0.19	1.25	0.720	1.06			4.65	56.0	29.0	15.0	0.95	0.55	7.70										6	
GUADALAJARA	PERALEJOS DE LAS TRUCHAS	40.6174	-1.9361	589996	4496827	3766	1182	A	1	initial position	0.00	0.10	0.050	0.10			11.71	23.0	32.0	45.0	5.26	3.06	6.60		29.98	1020	8.90						10	
GUADALAJARA	PERALEJOS DE LAS TRUCHAS	40.6174	-1.9361	589996	4496827	3767	1182	Bt	2	medium position	0.10	0.20	0.150	0.10			0.39	13.0	23.0	64.0	2.09	1.22	6.90										11	
GUADALAJARA	PERALEJOS DE LAS TRUCHAS	40.6174	-1.9361	589996	4496827	3768	1182	Bt/C	3	medium position	0.20	0.55	0.375	0.35			49.95	13.0	17.0	70.0	1.38	0.80	7.20										15	
GUADALAJARA	PERALEJOS DE LAS TRUCHAS	40.6174	-1.9361	589996	4496827	3769	1182	D	4	final position	0.55	1.20	0.875	0.65			16.65	19.0	18.0	63.0	0.92	0.53	7.40										14	
BURGOS	QUINTANAR DE LA SIERRA	42.0007	-2.9750	502071	4649859	3770	1183	A	1	initial position	0.00	0.14	0.070	0.14			18.50	58.0	27.0	15.0	4.90	2.85	5.40		6.95	4098	1.30	181.00					0	
BURGOS	QUINTANAR DE LA SIERRA	42.0007	-2.9750	502071	4649859	3771	1183	E	2	medium position	0.14	0.43	0.285	0.29			25.80	66.0	22.0	12.0	1.00	0.58	5.30										2	
BURGOS	QUINTANAR DE LA SIERRA	42.0007	-2.9750	502071	4649859	3772	1183	Bts/C	3	medium position	0.43	0.78	0.605	0.35			2.70	65.0	17.0	18.0	0.40	0.23	5.30										2	
